=== 依存路径批处理开始 2025-09-14 16:15:22 ===
[DONE] 民航飞机健康维修管理评估系统设计仿真 stats={'total_pairs': 11, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 涡轴发动机尾气静电监测信号影响因素分析 stats={'total_pairs': 13, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 温度计量技术在航空发动机试车台健康管理中的应用 stats={'total_pairs': 10, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 特种飞机综合化任务系统PHM设计与实现 stats={'total_pairs': 12, 'aligned_pairs': 7, 'path_found': 7, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 监视参数预测和故障识别法 stats={'total_pairs': 10, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 直升机健康管理系统体系结构研究 stats={'total_pairs': 11, 'aligned_pairs': 11, 'path_found': 11, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 第二十一届测试与故障诊断技术研讨会在南昌市举办 stats={'total_pairs': 7, 'aligned_pairs': 7, 'path_found': 7, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 第二十届测试与故障诊断技术研讨会会议报道之三 stats={'total_pairs': 8, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 第四代战斗机动力技术特征和实现途径 stats={'total_pairs': 12, 'aligned_pairs': 12, 'path_found': 12, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 综合化航空电子的系统管理技术 stats={'total_pairs': 8, 'aligned_pairs': 2, 'path_found': 2, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 综合化航空电子系统PHM应用与设计 stats={'total_pairs': 10, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 综合化航空电子系统可信软件技术 stats={'total_pairs': 15, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 9, 'cross_sentence_path_found': 9}
[DONE] 综合模块化航空电子系统的故障预测与健康管理技术 stats={'total_pairs': 9, 'aligned_pairs': 3, 'path_found': 3, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 综合航空电子系统故障诊断与健康管理技术发展 stats={'total_pairs': 6, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
[DONE] 综合航空电子系统故障预测问题研究 stats={'total_pairs': 9, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 综合飞行器管理系统(IVMS)研究综述 stats={'total_pairs': 11, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 美军新机的综合诊断技术及启示 stats={'total_pairs': 7, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
[DONE] 美国故障预测和健康管理技术的军品应用与发展研究 stats={'total_pairs': 5, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 考虑预测与健康管理的民机维修成本效益仿真评估方法 stats={'total_pairs': 13, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航天飞机考虑意外损伤时防热系统的健康管理研究 stats={'total_pairs': 8, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 2, 'cross_sentence_path_found': 2}
[DONE] 航空发动机PHM中的数据挖掘机遇与挑战 stats={'total_pairs': 12, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 航空发动机健康参数的卡尔曼滤波估计方法分析 stats={'total_pairs': 9, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
[DONE] 航空发动机健康管理系统功能架构优化方法 stats={'total_pairs': 16, 'aligned_pairs': 10, 'path_found': 10, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 航空发动机健康管理系统功能架构分析与研究 stats={'total_pairs': 16, 'aligned_pairs': 3, 'path_found': 3, 'cross_sentence_pairs': 13, 'cross_sentence_path_found': 13}
[DONE] 航空发动机健康管理系统发展现状及其指标体系研究 stats={'total_pairs': 5, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
[DONE] 航空发动机双余度控制规律设计方法 stats={'total_pairs': 9, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 航空发动机在线综合诊断结构设计及仿真验证 stats={'total_pairs': 14, 'aligned_pairs': 3, 'path_found': 3, 'cross_sentence_pairs': 11, 'cross_sentence_path_found': 11}
[DONE] 航空发动机增强型机载自适应模型气路故障诊断方法 stats={'total_pairs': 12, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空发动机振动监测与故障诊断技术研究进展 stats={'total_pairs': 10, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 航空发动机机载健康管理系统设计方法 stats={'total_pairs': 15, 'aligned_pairs': 11, 'path_found': 11, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空发动机气路故障诊断研究现状与展望 stats={'total_pairs': 12, 'aligned_pairs': 11, 'path_found': 11, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
[DONE] 航空发动机油液磨粒与故障关系RVM预测方法 stats={'total_pairs': 17, 'aligned_pairs': 13, 'path_found': 13, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空发动机滑油系统建模、优化及应用研究 stats={'total_pairs': 14, 'aligned_pairs': 10, 'path_found': 10, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空发动机的多参数快速故障诊断模型 stats={'total_pairs': 10, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 航空发动机限寿件使用寿命监视研究 stats={'total_pairs': 9, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空发动机预测健康管理系统设计的关键技术 stats={'total_pairs': 15, 'aligned_pairs': 15, 'path_found': 15, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 航空大数据技术的发展与应用 stats={'total_pairs': 7, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 航空机电作动器健康管理验证系统研究 stats={'total_pairs': 16, 'aligned_pairs': 16, 'path_found': 16, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 航空燃气涡轮发动机气路故障诊断进展 stats={'total_pairs': 19, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 10, 'cross_sentence_path_found': 10}
[DONE] 航空状态监测传感器技术的发展 stats={'total_pairs': 6, 'aligned_pairs': 2, 'path_found': 2, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空电子系统健康管理专家系统的关键技术综述 stats={'total_pairs': 3, 'aligned_pairs': 3, 'path_found': 3, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 航空电子系统故障预测与健康管理技术现状与发展 stats={'total_pairs': 12, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 8, 'cross_sentence_path_found': 8}
[DONE] 航空电子设备故障预测框架与方法 stats={'total_pairs': 10, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空电子设备故障预测特征参数提取方法研究 stats={'total_pairs': 16, 'aligned_pairs': 11, 'path_found': 11, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 航空装备故障风险分析与趋势预测方法 stats={'total_pairs': 10, 'aligned_pairs': 10, 'path_found': 10, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 航空装备预测与健康管理系统的验证方法概述 stats={'total_pairs': 10, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 航空预测性维修研究进展 stats={'total_pairs': 17, 'aligned_pairs': 2, 'path_found': 2, 'cross_sentence_pairs': 15, 'cross_sentence_path_found': 15}
[DONE] 舵面损伤在线故障模式预测及故障检测 stats={'total_pairs': 11, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 虚拟仪器技术在飞机燃油系统健康监控中的应用 stats={'total_pairs': 6, 'aligned_pairs': 3, 'path_found': 3, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 融合多源异构数据的飞机故障诊断方法研究进展 stats={'total_pairs': 12, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 轻型飞机健康管理与故障预测的应用 stats={'total_pairs': 9, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 通航飞机起落架系统故障频率预测研究 stats={'total_pairs': 9, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 面向MRO的民航发动机拆发日期预测系统 stats={'total_pairs': 16, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 面向军用飞机任务能力的健康评估方法 stats={'total_pairs': 13, 'aligned_pairs': 7, 'path_found': 7, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 面向服务的装甲装备PHM体系结构研究 stats={'total_pairs': 8, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 面向自主保障的航空电子设备在线测试系统 stats={'total_pairs': 13, 'aligned_pairs': 13, 'path_found': 13, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 面向飞机PHM的大数据分析与人工智能应用 stats={'total_pairs': 16, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 面向飞机辅助动力装置在翼剩余寿命预测的性能参数扩增方法 stats={'total_pairs': 12, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 预测与健康管理技术的发展及应用 stats={'total_pairs': 7, 'aligned_pairs': 7, 'path_found': 7, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 飞机PHM系统故障诊断能力外场验证模型 stats={'total_pairs': 13, 'aligned_pairs': 11, 'path_found': 11, 'cross_sentence_pairs': 2, 'cross_sentence_path_found': 2}
[DONE] 飞机供电系统的改进型PHM方案 stats={'total_pairs': 8, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 飞机健康监测与预测系统的发展及展望 stats={'total_pairs': 9, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 飞机健康管理平台的客户需求分析与PLM服务资源匹配 stats={'total_pairs': 9, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 飞机发动机故障的多参数预测模型 stats={'total_pairs': 9, 'aligned_pairs': 7, 'path_found': 7, 'cross_sentence_pairs': 2, 'cross_sentence_path_found': 2}
[DONE] 飞机开关磁阻发电系统故障推理模型研究 stats={'total_pairs': 11, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 飞机性能参数预测的不确定性处理 stats={'total_pairs': 14, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 8, 'cross_sentence_path_found': 8}
[DONE] 飞机操纵面故障的多参数预测模型 stats={'total_pairs': 8, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 飞机故障预测与健康管理应用模式研究 stats={'total_pairs': 11, 'aligned_pairs': 5, 'path_found': 5, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 飞机故障预测与健康管理框架研究 stats={'total_pairs': 11, 'aligned_pairs': 11, 'path_found': 11, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 飞机机电系统部件数据驱动健康状态在线估计方法综述 stats={'total_pairs': 12, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 飞机液压泵源预测与健康管理系统 stats={'total_pairs': 9, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 飞机燃油供油系统性能退化与故障预测 stats={'total_pairs': 10, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 6, 'cross_sentence_path_found': 6}
[DONE] 飞机电源多Agent预测与健康管理系统研究 stats={'total_pairs': 6, 'aligned_pairs': 2, 'path_found': 2, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 飞机电源系统故障诊断方法综述及发展趋势 stats={'total_pairs': 14, 'aligned_pairs': 2, 'path_found': 2, 'cross_sentence_pairs': 12, 'cross_sentence_path_found': 12}
[DONE] 飞机电源系统智能BIT的发展及解决方案 stats={'total_pairs': 10, 'aligned_pairs': 10, 'path_found': 10, 'cross_sentence_pairs': 0, 'cross_sentence_path_found': 0}
[DONE] 飞机空调冷却子系统故障预测 stats={'total_pairs': 12, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 4, 'cross_sentence_path_found': 4}
[DONE] 飞机结构健康监测与管理技术研究进展和展望 stats={'total_pairs': 13, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 飞机维修系统的演变 stats={'total_pairs': 14, 'aligned_pairs': 9, 'path_found': 9, 'cross_sentence_pairs': 5, 'cross_sentence_path_found': 5}
[DONE] 飞机起落架液压收放系统多故障仿真与健康评估 stats={'total_pairs': 9, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 3, 'cross_sentence_path_found': 3}
[DONE] 飞机远程实时监控的一种方案 stats={'total_pairs': 7, 'aligned_pairs': 6, 'path_found': 6, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
[DONE] 飞行人员亚健康状态的调查及其健康管理策略 stats={'total_pairs': 11, 'aligned_pairs': 4, 'path_found': 4, 'cross_sentence_pairs': 7, 'cross_sentence_path_found': 7}
[DONE] 飞行试验数据驱动的涡扇发动机模型辨识 stats={'total_pairs': 9, 'aligned_pairs': 8, 'path_found': 8, 'cross_sentence_pairs': 1, 'cross_sentence_path_found': 1}
=== 处理结束 2025-09-14 16:15:25 ===
